

Date | Temperature | Humidity | Light | Bus Voltage | Shunt Voltage | Bus Current | Bus Power
2023/02/05 23:14:36 | 3.1450 (0) | 26.1148 dC | 59.8051 rH | 26.6667 lx | 0.2105 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:00:56 | 3.1450 (0) | 25.6649 dC | 50.3331 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:01:01 | 3.1450 (0) | 25.6563 dC | 50.3264 rH | 26.6667 lx | 0.2105 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:01:06 | 3.1450 (0) | 25.6510 dC | 50.2962 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:01:11 | 3.1450 (0) | 25.6468 dC | 50.3065 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:01:16 | 3.1450 (0) | 25.6382 dC | 50.3009 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:01:21 | 3.1450 (0) | 25.6514 dC | 50.2937 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:01:26 | 3.1450 (0) | 25.6485 dC | 50.2765 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:01:31 | 3.1450 (0) | 25.6277 dC | 50.2485 rH | 26.6667 lx | 0.2105 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:01:36 | 3.1450 (0) | 25.6426 dC | 50.2805 rH | 26.6667 lx | 0.2105 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:01:41 | 3.1450 (0) | 25.6363 dC | 50.2794 rH | 26.6667 lx | 0.2105 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:01:46 | 3.1450 (0) | 25.6340 dC | 50.2530 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:01:51 | 3.1450 (0) | 25.6330 dC | 50.2253 rH | 26.6667 lx | 0.2105 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:01:56 | 3.1450 (0) | 25.6426 dC | 50.2313 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:02:01 | 3.1450 (0) | 25.6350 dC | 50.2035 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:02:06 | 3.1450 (0) | 25.6477 dC | 50.2291 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:02:11 | 3.1450 (0) | 25.6330 dC | 50.1889 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:02:16 | 3.1450 (0) | 25.6487 dC | 50.2045 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:02:21 | 3.1450 (0) | 25.6403 dC | 50.1774 rH | 26.6667 lx | 0.2105 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:02:26 | 3.1450 (0) | 25.6163 dC | 50.1481 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:02:31 | 3.1450 (0) | 25.6161 dC | 50.1702 rH | 26.6667 lx | 0.2105 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:02:36 | 3.1450 (0) | 25.5878 dC | 50.1314 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:02:41 | 3.1450 (0) | 25.6029 dC | 50.1561 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:02:46 | 3.1450 (0) | 25.5953 dC | 50.1428 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:02:51 | 3.1450 (0) | 25.5966 dC | 50.1561 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:02:56 | 3.1450 (0) | 25.5943 dC | 50.1048 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:03:01 | 3.1450 (0) | 25.5865 dC | 50.1013 rH | 26.6667 lx | 0.2105 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:03:06 | 3.1450 (0) | 25.5974 dC | 50.1083 rH | 26.6667 lx | 0.2105 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:03:11 | 3.1450 (0) | 25.5823 dC | 50.0856 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:03:16 | 3.1450 (0) | 25.5924 dC | 50.1264 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:03:21 | 3.1450 (0) | 25.6020 dC | 50.1090 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:03:26 | 3.1450 (0) | 25.5941 dC | 50.1100 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:03:31 | 3.1450 (0) | 25.5861 dC | 50.1273 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:03:36 | 3.1450 (0) | 25.5917 dC | 50.0850 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:03:41 | 3.1450 (0) | 25.6056 dC | 50.0677 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:03:46 | 3.1450 (0) | 25.5823 dC | 50.0554 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:03:51 | 3.1450 (0) | 25.5806 dC | 50.0641 rH | 26.6667 lx | 0.2105 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:03:56 | 3.1450 (0) | 25.5764 dC | 50.0275 rH | 17.5000 lx | 0.1381 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:04:01 | 3.1450 (0) | 25.5869 dC | 50.0572 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:04:06 | 3.1450 (0) | 25.5695 dC | 50.0372 rH | 24.1667 lx | 0.1907 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:04:11 | 3.1450 (0) | 25.5865 dC | 50.0332 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:04:16 | 3.1450 (0) | 25.5852 dC | 50.0295 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:04:21 | 3.1450 (0) | 25.5907 dC | 50.0253 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:04:26 | 3.1450 (0) | 25.5800 dC | 50.0529 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:04:31 | 3.1450 (0) | 25.5938 dC | 50.0613 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:04:36 | 3.1450 (0) | 25.5987 dC | 50.0629 rH | 26.6667 lx | 0.2105 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:04:41 | 3.1450 (0) | 25.6092 dC | 50.0588 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:04:46 | 3.1450 (0) | 25.5951 dC | 50.0080 rH | 26.6667 lx | 0.2105 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:04:51 | 3.1450 (0) | 25.5989 dC | 50.0484 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:04:56 | 3.1450 (0) | 25.5999 dC | 50.0497 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:05:01 | 3.1450 (0) | 25.5989 dC | 50.0362 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:05:06 | 3.1450 (0) | 25.5964 dC | 50.0460 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:05:11 | 3.1450 (0) | 25.5987 dC | 50.0241 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:05:16 | 3.1450 (0) | 25.6035 dC | 50.0437 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:05:21 | 3.1450 (0) | 25.5941 dC | 50.0189 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:05:26 | 3.1450 (0) | 25.6048 dC | 50.0455 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:05:31 | 3.1450 (0) | 25.6149 dC | 50.0465 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:05:36 | 3.1450 (0) | 25.6107 dC | 50.0240 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:05:41 | 3.1450 (0) | 25.6386 dC | 50.0531 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:05:46 | 3.1450 (0) | 25.6277 dC | 50.0538 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:05:51 | 3.1450 (0) | 25.6220 dC | 50.0581 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:05:56 | 3.1450 (0) | 25.6239 dC | 50.0379 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:06:01 | 3.1450 (0) | 25.6277 dC | 50.0719 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:06:06 | 3.1450 (0) | 25.6344 dC | 50.0410 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:06:11 | 3.1450 (0) | 25.6323 dC | 50.0706 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:06:16 | 3.1450 (0) | 25.6451 dC | 50.0376 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:06:21 | 3.1450 (0) | 25.6559 dC | 50.0345 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:06:26 | 3.1450 (0) | 25.6567 dC | 50.0611 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:06:31 | 3.1450 (0) | 25.6426 dC | 50.0774 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:06:36 | 3.1450 (0) | 25.6500 dC | 50.0623 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:06:41 | 3.1450 (0) | 25.6435 dC | 50.0359 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:06:46 | 3.1450 (0) | 25.6514 dC | 50.0651 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:06:51 | 3.1450 (0) | 25.6323 dC | 50.1040 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:06:56 | 3.1450 (0) | 25.6481 dC | 50.0598 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:07:01 | 3.1450 (0) | 25.6649 dC | 50.0662 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:07:06 | 3.1450 (0) | 25.6441 dC | 50.0710 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:07:11 | 3.1450 (0) | 25.6243 dC | 50.0654 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:07:16 | 3.1450 (0) | 25.6569 dC | 50.0589 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:07:21 | 3.1450 (0) | 25.6517 dC | 50.0807 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:07:26 | 3.1450 (0) | 25.6390 dC | 50.0198 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:07:31 | 3.1450 (0) | 25.6285 dC | 50.0819 rH | 26.6667 lx | 0.2105 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:07:36 | 3.1450 (0) | 25.6462 dC | 50.0945 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:07:41 | 3.1450 (0) | 25.6376 dC | 50.0887 rH | 26.6667 lx | 0.2105 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:07:46 | 3.1450 (0) | 25.6678 dC | 50.0883 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:07:51 | 3.1450 (0) | 25.6556 dC | 50.0973 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:07:56 | 3.1450 (0) | 25.6723 dC | 50.0780 rH | 26.6667 lx | 0.2105 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:08:01 | 3.1450 (0) | 25.6714 dC | 50.0887 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:08:06 | 3.1450 (0) | 25.6664 dC | 50.1336 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:08:11 | 3.1450 (0) | 25.6802 dC | 50.1368 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:08:16 | 3.1450 (0) | 25.6763 dC | 50.1333 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:08:21 | 3.1450 (0) | 25.6659 dC | 50.1100 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:08:26 | 3.1450 (0) | 25.6681 dC | 50.0991 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:08:31 | 3.1450 (0) | 25.6632 dC | 50.1199 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:08:36 | 3.1450 (0) | 25.6742 dC | 50.1065 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:08:41 | 3.1450 (0) | 25.6632 dC | 50.1372 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:08:46 | 3.1450 (0) | 25.6861 dC | 50.0957 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:08:51 | 3.1450 (0) | 25.6838 dC | 50.1440 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:08:56 | 3.1450 (0) | 25.6905 dC | 50.1355 rH | 25.0000 lx | 0.1973 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:09:01 | 3.1450 (0) | 25.7019 dC | 50.1705 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:09:06 | 3.1450 (0) | 25.7015 dC | 50.1534 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:09:11 | 3.1450 (0) | 25.7113 dC | 50.1534 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:09:16 | 3.1450 (0) | 25.7143 dC | 50.1436 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:09:21 | 3.1450 (0) | 25.7015 dC | 50.1411 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:09:26 | 3.1450 (0) | 25.7160 dC | 50.1513 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:09:31 | 3.1450 (0) | 25.7252 dC | 50.1691 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:09:36 | 3.1450 (0) | 25.7311 dC | 50.1800 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:09:41 | 3.1450 (0) | 25.7458 dC | 50.2057 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:09:46 | 3.1450 (0) | 25.7252 dC | 50.1554 rH | 
